trade_id,interval,segment_id,engine,side,entry_ts,exit_ts,exit_reason,hold_sec,entry_oz,pnl_inr,mfe_usd,mae_usd
1s-s0-t20,1s,0,MICRO,SELL,1789593002.968,1789593003.9740002,momentum_zero_cross,1.006000280380249,0.037570950586585085,-0.35956188701455055,0.0,-0.1000000000003638
1s-s0-t21,1s,0,PRIMARY,SELL,1789593033.9889998,1789593933.999,max_hold,900.0100002288818,0.03754277237364504,52.995601800702275,21.089999999999236,-2.130000000000109
1s-s0-t22,1s,0,MICRO,SELL,1789594268.9689999,1789594279.979,trail,11.010000228881836,0.04169594156747952,7.621643313715926,4.170000000000073,-0.7799999999997453
1s-s0-t23,1s,0,MICRO,SELL,1789594358.949,1789594389.985,trail,31.03600001335144,0.04229323593043362,6.557033420830721,4.3700000000008,-2.6099999999996726
1s-s0-t24,1s,0,PRIMARY,SELL,1789594424.963,1789594435.9689999,emergency_stop,11.00599980354309,0.042807098746988646,-21.589763121117404,0.0,-5.269999999999527
1s-s0-t25,1s,0,SECONDARY,BUY,1789594762.982,1789594922.984,take_profit,160.0019998550415,0.04111514816901407,35.5706464351355,9.039999999999964,-1.3299999999999272
1s-s0-t26,1s,0,MICRO,BUY,1789594989.979,1789595021.9539998,trail,31.97499966621399,0.04390275521487321,21.64867119439922,5.970000000000255,-2.319999999999709
1s-s0-t27,1s,0,SECONDARY,BUY,1789595066.9980001,1789595074.951,emergency_stop,7.952999830245972,0.04559932231170801,-17.892198705611563,0.0,-4.100000000000364
1s-s0-t28,1s,0,PRIMARY,SELL,1789595330.9689999,1789595580.982,take_profit,250.01300024986267,0.04419714315062287,106.8437227853955,25.26000000000022,0.0
1s-s0-t29,1s,0,MICRO,SELL,1789595609.952,1789595643.983,trail,34.0310001373291,0.05257029192050844,28.325021692703444,8.050000000000182,0.0
1s-s0-t30,1s,0,SECONDARY,SELL,1789595768.968,1789595780.988,emergency_stop,12.019999980926514,0.05479007249685187,-24.854308486262205,2.5999999999994543,-4.740000000000691
1s-s0-t31,1s,0,SECONDARY,BUY,1789595933.964,1789595971.9889998,emergency_stop,38.02499985694885,0.05284228541958849,-22.352460160867047,0.0,-4.420000000000073
1s-s0-t32,1s,0,MICRO,SELL,1789596352.959,1789596397.9889998,stagnation,45.02999973297119,0.05109056365792911,-9.290001041272914,0.0,-3.9200000000000728
1s-s0-t33,1s,0,PRIMARY,SELL,1789596538.9550002,1789596551.9689999,emergency_stop,13.013999700546265,0.0503625231258034,-19.327394889997233,0.0,-4.010000000000218
1s-s0-t34,1s,0,MICRO,BUY,1789596893.973,1789596894.977,momentum_zero_cross,1.003999948501587,0.048847870242794786,2.010182817989438,0.43000000000029104,0.0
1s-s0-t35,1s,0,SECONDARY,BUY,1789596912.948,1789596955.987,emergency_stop,43.039000034332275,0.049005404624327904,-23.402701468149456,2.8200000000006185,-4.989999999999782
1s-s0-t36,1s,0,PRIMARY,SELL,1789597139.999,1789597189.9910002,emergency_stop,49.992000102996826,0.04717137735626251,-18.734759472478455,0.75,-4.149999999999636
1s-s0-t37,1s,0,MICRO,SELL,1789597586.985,1789597632.981,stagnation,45.99600005149841,0.045703168236048974,2.493116830799341,0.569999999999709,-2.449999999999818
1s-s0-t38,1s,0,SECONDARY,BUY,1789597780.968,1789597881.968,take_profit,101.0,0.04589854928025798,36.546328441579874,8.320000000000618,-0.07999999999992724
1s-s0-t39,1s,0,SECONDARY,BUY,1789598086.937,1789598176.878,emergency_stop,89.94099998474121,0.048762618755346286,-18.946741166529133,2.319999999999709,-4.0600000000004
1s-s0-t40,1s,0,PRIMARY,SELL,1789598203.9580002,1789598253.957,emergency_stop,49.99899983406067,0.047277797014245844,-20.767842660554752,0.0,-4.5900000000001455
1s-s0-t41,1s,0,SECONDARY,BUY,1789598297.943,1789598314.9580002,emergency_stop,17.015000104904175,0.04565025885203038,-18.698573729281687,0.0,-4.279999999999745
1s-s0-t42,1s,0,SECONDARY,BUY,1789598469.9750001,1789599022.907,take_profit,552.9319999217987,0.044184885542880296,34.6321220813001,8.1899999999996,-2.25
1s-s0-t43,1s,0,PRIMARY,BUY,1789599063.922,1789599103.9689999,emergency_stop,40.04699993133545,0.04689894213735159,-18.08795881880069,0.0,-4.029999999999745
1s-s0-t44,1s,0,PRIMARY,BUY,1789599553.984,1789606800.963,emergency_stop,7246.979000091553,0.04548142161125022,-53.36370427556867,1.0399999999999636,-12.259999999999309
1s-s0-t45,1s,0,MICRO,BUY,1789614642.982,1789614793.947,trail,150.9649999141693,0.041299404894096,21.30365039864898,6.529999999999745,-0.75
1s-s0-t46,1s,0,PRIMARY,BUY,1789615421.591,1789615738.8270001,emergency_stop,317.23600006103516,0.04296893333693965,-16.73672382128043,0.569999999999709,-4.0700000000006185
1s-s0-t47,1s,0,SECONDARY,BUY,1789617600.971,1789617657.826,take_profit,56.855000019073486,0.04165730664682937,32.25233606694491,8.090000000000146,-0.4600000000000364
1s-s0-t48,1s,0,SECONDARY,BUY,1789617977.909,1789618261.937,emergency_stop,284.02800011634827,0.0441848637276258,-17.590910467301473,6.489999999999782,-4.1599999999998545
1s-s0-t49,1s,0,PRIMARY,BUY,1789618633.982,1789619534.96,max_hold,900.9779999256134,0.04280629597932392,45.472841844717195,11.710000000000036,-1.3400000000001455
1s-s0-t50,1s,0,PRIMARY,SELL,1789621329.987,1789621393.8460002,momentum_zero_cross,63.85900020599365,0.04636992011960275,-10.6948539447899,0.0,-2.4099999999998545
1s-s0-t51,1s,0,PRIMARY,SELL,1789621909.9020002,1789622248.9910002,emergency_stop,339.08899998664856,0.04553178381344099,-19.739417594449023,3.7100000000000364,-4.530000000000655
1s-s0-t52,1s,0,PRIMARY,SELL,1789623093.972,1789623994.9740002,max_hold,901.0020003318787,0.04398484145837911,8.839827561042812,5.649999999999636,-3.5
1s-s0-t53,1s,0,PRIMARY,BUY,1789635295.977,1789636196.952,max_hold,900.9749999046326,0.0446776027113487,27.450253383676436,7.229999999999563,-1.0299999999997453
1s-s0-t54,1s,0,MICRO,SELL,1789636602.907,1789636862.664,momentum_zero_cross,259.7569999694824,0.046828829281900165,-6.587977435145568,0.930000000000291,-2.1700000000000728
1s-s0-t55,1s,0,SECONDARY,BUY,1789640119.977,1789640477.5609999,emergency_stop,357.58399987220764,0.04631254143906712,-17.817474037662002,4.270000000000437,-4.019999999999527
1s-s0-t56,1s,0,PRIMARY,BUY,1789640906.6929998,1789641806.8899999,max_hold,900.1970000267029,0.04491621831467941,6.018006983481029,5.4399999999996,-1.4400000000005093
1s-s0-t57,1s,0,BURST,BUY,1789641992.757,1789642021.2499998,momentum_zero_cross,28.492999792099,0.045387838606983415,-3.7355918634670506,0.0,-1.050000000000182
1s-s0-t58,1s,0,PRIMARY,SELL,1789643496.9,1789643837.992,momentum_zero_cross,341.0920000076294,0.04509508704796848,5.265147326812628,5.25,-0.7100000000000364
1s-s0-t59,1s,0,PRIMARY,SELL,1789644739.96,1789644835.7900002,momentum_zero_cross,95.83000016212463,0.045507707094457485,-9.842713885382276,0.5500000000001819,-2.2799999999997453
1s-s0-t60,1s,0,PRIMARY,SELL,1789648231.537,1789648562.968,emergency_stop,331.43099999427795,0.044736351459206354,-17.12545112393645,0.0,-4.0
1s-s0-t61,1s,0,BURST,BUY,1789654187.951,1789654262.9529998,momentum_zero_cross,75.0019998550415,0.04339426091543016,1.5781103210711969,3.8499999999994543,-0.8699999999998909
1s-s0-t62,1s,0,MICRO,SELL,1789654359.968,1789654388.962,momentum_zero_cross,28.99399995803833,0.04351793455903918,-3.3318061799708563,0.0,-0.9399999999995998
1s-s0-t63,1s,0,PRIMARY,SELL,1789656063.875,1789656172.82,momentum_zero_cross,108.9449999332428,0.043256826951684875,-7.410186829716835,0.0,-1.7899999999999636
1s-s0-t64,1s,0,SECONDARY,BUY,1789656500.8060002,1789656875.82,take_profit,375.01399970054626,0.042676104049858526,32.71438414689452,8.010000000000218,-1.9899999999997817
1s-s0-t65,1s,0,PRIMARY,BUY,1789656876.67,1789657776.993,max_hold,900.3229999542236,0.04523987100065384,54.5090427904108,13.319999999999709,-0.6100000000005821
1s-s0-t66,1s,0,PRIMARY,BUY,1789658234.879,1789659135.966,max_hold,901.087000131607,0.04951164581989063,61.12495338451311,21.979999999999563,-1.110000000000582
1s-s0-t67,1s,0,MICRO,SELL,1789659164.844,1789659442.971,trail,278.1269998550415,0.05430189755296491,26.178908360135182,5.579999999999927,-2.430000000000291
1s-s0-t68,1s,0,PRIMARY,BUY,1789659699.912,1789659734.815,emergency_stop,34.90300011634827,0.05635349111988783,-22.75908220736595,0.020000000000436557,-4.219999999999345
1s-s0-t69,1s,0,MICRO,BUY,1789660200.981,1789660505.997,trail,305.0160000324249,0.054569903125943654,28.81489174342766,7.280000000000655,-0.18999999999959982
1s-s0-t70,1s,0,SECONDARY,SELL,1789660804.987,1789660839.977,emergency_stop,34.99000000953674,0.05682807392967427,-22.841977258904347,0.26999999999952706,-4.199999999999818
1s-s0-t71,1s,0,SECONDARY,SELL,1789661412.966,1789661741.9859998,emergency_stop,329.01999974250793,0.055037989600889604,-22.227799998942853,4.369999999999891,-4.220000000000255
1s-s0-t72,1s,0,PRIMARY,BUY,1789661749.9420002,1789662495.851,emergency_stop,745.9089999198914,0.05329603723002135,-20.96323043366827,5.869999999999891,-4.109999999999673
1s-s0-t73,1s,0,SECONDARY,SELL,1789662996.978,1789663295.981,take_profit,299.00300002098083,0.05165318688240607,40.09031268090535,8.109999999999673,-3.699999999999818
1s-s0-t74,1s,0,PRIMARY,SELL,1789663504.984,1789663549.929,emergency_stop,44.9449999332428,0.054794991974528286,-23.230901400405106,0.0,-4.430000000000291
1s-s0-t75,1s,0,PRIMARY,BUY,1789664822.9950001,1789665122.976,emergency_stop,299.98099994659424,0.05297442836617447,-20.73533492745081,4.0700000000006185,-4.089999999999236
1s-s0-t76,1s,0,MICRO,SELL,1789665128.972,1789665431.976,momentum_zero_cross,303.00400018692017,0.05134943777604237,0.6879948640597308,1.75,-2.7899999999999636
1s-s0-t77,1s,0,SECONDARY,BUY,1789666476.851,1789666737.9550002,emergency_stop,261.10400009155273,0.05140335468570734,-19.7268300517694,0.7300000000004729,-4.009999999999309
1s-s0-t78,1s,0,PRIMARY,SELL,1789666760.825,1789667660.962,max_hold,900.1369998455048,0.04985739879353496,27.531311304506538,6.510000000000218,-2.5999999999994543
1s-s0-t79,1s,0,PRIMARY,SELL,1789668684.972,1789668791.965,momentum_zero_cross,106.99300003051758,0.052014977726325344,-12.693753629650436,0.7699999999995271,-2.7100000000000364
1s-s0-t80,1s,0,PRIMARY,BUY,1789670449.961,1789670824.967,momentum_zero_cross,375.00600004196167,0.0510201912773093,-1.757786201148867,2.3200000000006185,-1.2599999999993088
1s-s0-t81,1s,0,PRIMARY,BUY,1789671602.992,1789672503.7619998,max_hold,900.7699997425079,0.05088243676086069,-9.83650322328346,1.800000000000182,-3.4600000000000364
1s-s0-t82,1s,0,PRIMARY,SELL,1789673571.864,1789674472.952,max_hold,901.0879998207092,0.050111567843933835,4.843740099723195,4.359999999999673,-0.22000000000025466
1s-s0-t83,1s,0,SECONDARY,SELL,1789675361.956,1789675505.819,emergency_stop,143.86299991607666,0.050491162970351375,-19.328441310819457,0.6399999999994179,-4.0
1s-s0-t84,1s,0,PRIMARY,SELL,1789681108.9580002,1789681138.528,momentum_zero_cross,29.569999933242798,0.04897642808124083,-9.093065214673137,0.0,-2.339999999999236
1s-s0-t85,1s,0,SECONDARY,SELL,1789684082.9740002,1789685283.904,max_hold,1200.9299998283386,0.048263821052658924,-9.561224489543653,0.6199999999998909,-3.9200000000000728
1s-s0-t86,1s,0,PRIMARY,BUY,1789705238.932,1789705870.943,emergency_stop,632.0110001564026,0.04751452523081617,-19.14387974783787,2.300000000000182,-4.210000000000036
1s-s0-t87,1s,0,PRIMARY,SELL,1789706581.792,1789707481.849,max_hold,900.0569999217987,0.04601425409665313,-3.3027455602374802,4.690000000000509,-1.449999999999818
1s-s0-t88,1s,0,PRIMARY,SELL,1789712211.0449998,1789713111.404,max_hold,900.3590002059937,0.045755423917359456,-1.7953449636647887,8.05999999999949,-0.7000000000007276
1s-s0-t89,1s,0,BURST,BUY,1789713296.6780002,1789713363.931,momentum_zero_cross,67.25299978256226,0.04561472598881363,5.151201580305038,1.949999999999818,-0.25
1s-s0-t90,1s,0,PRIMARY,BUY,1789713750.544,1789714650.717,max_hold,900.1730000972748,0.04601841631381473,18.7172510896019,4.710000000000036,-0.0500000000001819
1s-s0-t91,1s,0,PRIMARY,BUY,1789721883.6169999,1789722322.851,momentum_zero_cross,439.23400020599365,0.04748525333381757,24.85807839303556,11.61999999999989,-0.9800000000004729
1s-s0-t92,1s,0,SECONDARY,BUY,1789722363.9980001,1789723566.905,max_hold,1202.9069998264313,0.04943333585183721,33.06880961667147,7.5600000000004,-3.5200000000004366
1s-s0-t93,1s,0,PRIMARY,BUY,1789723626.188,1789724526.8609998,max_hold,900.6729998588562,0.0520248784838697,14.787303665760172,3.3299999999999272,-2.6599999999998545
1s-s0-t94,1s,0,BURST,SELL,1789728974.961,1789729006.6499999,momentum_zero_cross,31.688999891281128,0.053183732652098,-0.9670610311250184,0.03999999999996362,-0.7800000000006548
1s-s0-t95,1s,0,PRIMARY,SELL,1789730727.8140001,1789731283.908,momentum_zero_cross,556.0939998626709,0.053107945833068555,6.404002848068856,3.0799999999999272,-1.0499999999992724
1s-s0-t96,1s,0,PRIMARY,SELL,1789735360.577,1789736260.586,max_hold,900.0090000629425,0.05360981592119114,6.977577871407461,5.420000000000073,-1.6900000000005093
1s-s0-t97,1s,0,SECONDARY,SELL,1789740332.994,1789740495.973,emergency_stop,162.97900009155273,0.05415663604358716,-21.92368306684099,2.7100000000000364,-4.230000000000473
1s-s1-t0,1s,1,PRIMARY,SELL,1789742547.9980001,1789742913.921,momentum_zero_cross,365.9229998588562,0.039184093139022026,5.84999999999809,3.2299999999995634,-0.6500000000005457
1s-s1-t1,1s,1,BURST,SELL,1789743770.854,1789743813.977,momentum_zero_cross,43.12299990653992,0.039642547028748434,0.7208362499984791,1.269999999999527,-0.15999999999985448
1s-s1-t2,1s,1,PRIMARY,SELL,1789743963.9420002,1789744863.971,max_hold,900.0289998054504,0.039699037658264276,21.27597512249778,5.599999999999454,-3.850000000000364
1s-s1-t3,1s,1,MICRO,SELL,1789744864.826,1789745160.99,take_profit,296.1640000343323,0.041366397239911215,27.32596961623859,10.029999999999745,-0.4600000000000364
1s-s1-t4,1s,1,SECONDARY,SELL,1789745230.8769999,1789745380.688,emergency_stop,149.81100010871887,0.04350788391702478,-16.988287098254926,0.9799999999995634,-4.079999999999927
1s-s1-t5,1s,1,MICRO,BUY,1789745476.976,1789745822.81,trail,345.83399987220764,0.04217654266916385,24.177938388029762,9.30999999999949,-0.9499999999998181
1s-s1-t6,1s,1,PRIMARY,BUY,1789747214.968,1789747341.9950001,momentum_zero_cross,127.02700018882751,0.04407132384857603,-13.538875557105229,2.5799999999999272,-3.2100000000000364
1s-s1-t7,1s,1,MICRO,SELL,1789747390.945,1789747436.957,stagnation,46.01200008392334,0.04301030672692155,-11.64877999141147,0.0,-3.1099999999996726
1s-s1-t8,1s,1,SECONDARY,BUY,1789747489.987,1789748601.928,emergency_stop,1111.9409999847412,0.042097412966642656,-16.155531410151692,5.030000000000655,-4.009999999999309
1s-s1-t9,1s,1,PRIMARY,SELL,1789749091.967,1789749991.997,max_hold,900.0299999713898,0.0408313332716711,21.765578973235147,9.63000000000011,-0.8500000000003638
1s-s1-t10,1s,1,PRIMARY,SELL,1789750451.994,1789751026.864,emergency_stop,574.8700001239777,0.042537062219095076,-16.568506761544914,2.5399999999999636,-4.069999999999709
1s-s1-t11,1s,1,SECONDARY,SELL,1789751974.95,1789752242.887,emergency_stop,267.9370000362396,0.04123861839485729,-16.141685540280246,5.4399999999996,-4.0900000000001455
1s-s1-t12,1s,1,PRIMARY,BUY,1789753819.984,1789754157.972,momentum_zero_cross,337.98799991607666,0.039973623775595,4.246371311325898,5.350000000000364,-0.9399999999995998
1s-s1-t13,1s,1,SECONDARY,SELL,1789754302.941,1789754630.972,momentum_zero_cross,328.0309998989105,0.040306404193526726,1.0415000316858904,2.709999999999127,-0.5300000000006548
1s-s1-t14,1s,1,SECONDARY,BUY,1789757067.9889998,1789758267.99,max_hold,1200.0010001659393,0.040388024662018476,7.073350358262453,3.050000000000182,-2.6400000000003274
1s-s1-t15,1s,1,PRIMARY,BUY,1789758585.943,1789758913.959,momentum_zero_cross,328.0160000324249,0.040942350300504665,-0.11754806707982,4.510000000000218,-0.9600000000000364
1s-s1-t16,1s,1,PRIMARY,BUY,1789759468.945,1789760369.956,max_hold,901.0110001564026,0.040933138271687125,29.302056945589246,12.539999999999964,-3.9799999999995634
1s-s1-t17,1s,1,PRIMARY,BUY,1789761354.9889998,1789761545.753,momentum_zero_cross,190.76400017738342,0.043229487328728916,-6.371215187695282,1.1000000000003638,-1.5399999999999636
1s-s1-t18,1s,1,PRIMARY,BUY,1789762637.884,1789762736.864,momentum_zero_cross,98.98000001907349,0.04273018675008211,-9.40554779236332,1.0099999999993088,-2.300000000000182
1s-s1-t19,1s,1,SECONDARY,BUY,1789763657.9139998,1789764857.978,max_hold,1200.0640001296997,0.04199309102864313,9.28349036291524,5.149999999999636,-1.1300000000001091
1s-s1-t20,1s,1,PRIMARY,SELL,1789767860.959,1789768061.9129999,momentum_zero_cross,200.95399975776672,0.042720621330714505,-3.8022614524295704,1.819999999999709,-0.930000000000291
1s-s2-t0,1s,2,MICRO,BUY,1789963644.742,1789963943.9980001,momentum_zero_cross,299.25600004196167,0.039184093139022026,-4.387499999996862,2.740000000000691,-1.1699999999991633
1s-s2-t1,1s,2,PRIMARY,SELL,1789967510.961,1789968412.9859998,max_hold,902.0249998569489,0.03884025272172735,14.385152812499683,8.699999999999818,-1.9699999999993452
1s-s2-t2,1s,2,SECONDARY,SELL,1789968692.959,1789969892.9740002,max_hold,1200.0150001049042,0.039967591056975456,-4.360479931548151,3.149999999999636,-3.2100000000000364
1s-s2-t3,1s,2,SECONDARY,SELL,1789970946.9539998,1789971214.91,emergency_stop,267.95600032806396,0.03962586815343822,-15.548343066087286,0.0,-4.099999999999454
1s-s2-t4,1s,2,SECONDARY,SELL,1789984832.9750001,1789984990.985,emergency_stop,158.00999975204468,0.038407372707720155,-15.180501503515917,2.430000000000291,-4.130000000000109
1s-s2-t5,1s,2,MICRO,BUY,1789984996.8990002,1789985002.813,momentum_zero_cross,5.913999795913696,0.03721770433809849,-1.2822524864394826,0.0500000000001819,-0.3599999999996726
1s-s2-t6,1s,2,MICRO,BUY,1789985709.5100002,1789985754.127,momentum_zero_cross,44.61699986457825,0.037117216536385715,-10.76315257312022,0.4099999999998545,-3.5900000000001455
1s-s2-t7,1s,2,PRIMARY,SELL,1789993811.904,1789994712.9950001,max_hold,901.0910000801086,0.03627372779059642,-8.817538687946506,5.3200000000006185,-2.949999999999818
1s-s3-t0,1s,3,MICRO,SELL,1790004086.949,1790004353.822,trail,266.8730001449585,0.039184093139022026,19.040625000000375,5.5900000000001455,-0.6700000000000728
1s-s3-t1,1s,3,PRIMARY,SELL,1790005642.848,1790005976.655,emergency_stop,333.8069999217987,0.04067627238587243,-15.571218750000009,0.0,-4.0
1s-s3-t2,1s,3,BURST,BUY,1790006264.808,1790006343.792,momentum_zero_cross,78.98399996757507,0.03945598421429626,3.5872195195339995,2.2100000000000364,-1.5499999999992724
1s-s3-t3,1s,3,PRIMARY,BUY,1790006919.9699998,1790007820.923,max_hold,900.9530003070831,0.039737108101823335,9.963662696370934,3.069999999999709,-1.1199999999998909
1s-s3-t4,1s,3,SECONDARY,SELL,1790008359.963,1790009559.9859998,max_hold,1200.0229997634888,0.040517942276024135,9.810459973643091,5.700000000000728,-1.639999999999418
1s-s3-t5,1s,3,PRIMARY,SELL,1790009590.981,1790010322.9980001,take_profit,732.0170001983643,0.041286770230711894,99.01783916921471,25.0600000000004,-0.8800000000001091
1s-s3-t6,1s,3,MICRO,SELL,1790010323.947,1790010435.882,emergency_stop,111.93499994277954,0.04904661869557433,-19.479537289321048,2.5600000000004,-4.149999999999636
1s-s3-t7,1s,3,BURST,SELL,1790012063.96,1790012112.982,momentum_zero_cross,49.0220000743866,0.047520042688674706,3.137959835405429,2.0,-0.4399999999995998
1s-s3-t8,1s,3,BURST,SELL,1790018048.984,1790018077.9350002,momentum_zero_cross,28.951000213623047,0.047765958909588783,-6.582675709670524,0.0,-1.6199999999998909
1s-s3-t9,1s,3,PRIMARY,BUY,1790018369.8179998,1790018583.9950001,emergency_stop,214.17700028419495,0.04725008655336537,-19.444309785857783,0.43000000000029104,-4.300000000000182
1s-s3-t10,1s,3,BURST,SELL,1790022664.515,1790022695.964,momentum_zero_cross,31.448999881744385,0.04572627126201927,-2.1880500924724475,0.8699999999998909,-0.7399999999997817
1s-s4-t0,1s,4,MICRO,SELL,1790050280.984,1790050703.889,trail,422.90499997138977,0.039184093139022026,19.837499999999864,6.279999999999745,-1.6199999999998909
1s-s4-t1,1s,4,PRIMARY,SELL,1790052568.997,1790052905.838,emergency_stop,336.84100008010864,0.04073872203431272,-16.140954374997726,1.050000000000182,-4.139999999999418
1s-s4-t2,1s,4,PRIMARY,SELL,1790057264.7849998,1790057517.7500002,momentum_zero_cross,252.96500039100647,0.03947378471514748,-2.871070310063337,2.100000000000364,-0.7600000000002183
1s-s4-t3,1s,4,SECONDARY,BUY,1790066908.9950001,1790067373.983,emergency_stop,464.98799991607666,0.03924878414227108,-16.865297881229743,3.410000000000764,-4.489999999999782
1s-s4-t4,1s,4,BURST,SELL,1790072966.9689999,1790073076.985,momentum_zero_cross,110.01600003242493,0.037927081336280165,10.09056969949521,3.6700000000000728,-0.7999999999992724
1s-s4-t5,1s,4,SECONDARY,SELL,1790073086.9550002,1790073984.9020002,emergency_stop,897.9470000267029,0.03871786098214179,-14.969737638135953,1.449999999999818,-4.039999999999964
1s-s4-t6,1s,4,SECONDARY,SELL,1790074221.952,1790074679.95,take_profit,457.9980001449585,0.03754470979438291,28.960447023978322,8.0600000000004,-0.7199999999993452
1s-s4-t7,1s,4,BURST,SELL,1790075668.965,1790075764.965,momentum_zero_cross,96.0,0.039814287501453466,8.573199578758912,2.6099999999996726,-1.5
1s-s4-t8,1s,4,MICRO,SELL,1790076713.9889998,1790076761.968,emergency_stop,47.979000091552734,0.04048615360304049,-15.537185782142346,0.8299999999999272,-4.010000000000218
1s-s4-t9,1s,4,SECONDARY,BUY,1790076896.962,1790077058.901,take_profit,161.9390001296997,0.03926853253342898,32.4698200764562,8.640000000000327,-0.7799999999997453
1s-s4-t10,1s,4,MICRO,BUY,1790077062.904,1790077202.9859998,trail,140.08199977874756,0.041813133441595284,8.60345005757147,4.199999999999818,-2.1900000000005093
1s-s4-t11,1s,4,MICRO,BUY,1790077324.903,1790077739.925,trail,415.021999835968,0.042487370218340884,7.19705107947142,4.010000000000218,-2.449999999999818
1s-s4-t12,1s,4,MICRO,BUY,1790077899.91,1790078249.833,trail,349.9229998588562,0.0430513900579895,10.877086272275013,4.949999999999818,-0.5900000000001455
1s-s4-t13,1s,4,SECONDARY,SELL,1790078293.721,1790078642.9190001,take_profit,349.1980001926422,0.0439038075811375,34.1597119239431,8.13000000000011,-1.7599999999993088
1s-s4-t14,1s,4,MICRO,BUY,1790081569.965,1790081656.9689999,trail,87.00399994850159,0.04658084224839739,9.629030353554565,4.190000000000509,-2.699999999999818
1s-s4-t15,1s,4,SECONDARY,SELL,1790081739.948,1790081787.968,emergency_stop,48.019999980926514,0.04733545189282169,-30.985898710050012,1.7700000000004366,-6.8400000000001455
1s-s4-t16,1s,4,MICRO,BUY,1790081889.859,1790081989.981,trail,100.12199997901917,0.04490714321071989,23.282832603872507,6.130000000000109,-0.18999999999959982
1s-s4-t17,1s,4,SECONDARY,SELL,1790086772.987,1790087024.978,emergency_stop,251.9909999370575,0.04673177657330069,-18.202379660017115,0.02999999999974534,-4.069999999999709
